reportID,distcode_origin_enter,distcode_dest_enter,enters
68,00,01,29
68,00,03,20
68,00,04,157
68,00,06,37
68,00,07,167
68,00,08,59
68,00,09,18
68,00,10,88
68,00,12,5
68,00,13,7
68,00,15,10
68,00,16,54
68,00,17,40
68,00,19,79
68,00,20,15
68,00,21,63
68,00,22,2
68,00,23,37
68,00,24,48
68,00,25,23
68,00,26,307
68,00,27,64
68,00,28,1048
68,00,30,6
68,00,31,30
68,00,32,47
68,00,33,35
68,00,35,143
68,00,36,67
68,00,38,68
68,00,39,233
68,00,40,2
68,00,48,1
68,00,50,4
68,00,51,3
68,00,52,1
68,00,58,2
68,00,60,9
68,00,67,98
68,00,96,39
68,00,97,20
68,00,98,42
68,00,99,14
68,01,01,4
68,01,10,2
68,01,20,1
68,01,28,1
68,01,35,1
68,01,96,3
68,01,97,1
68,03,03,6
68,03,04,3
68,03,06,1
68,03,07,1
68,03,08,2
68,03,10,3
68,03,13,1
68,03,16,1
68,03,24,1
68,03,26,6
68,03,28,11
68,03,31,4
68,03,33,1
68,03,35,1
68,03,38,1
68,03,39,25
68,03,58,1
68,03,67,2
68,03,96,1
68,03,98,1
68,03,99,1
68,04,03,1
68,04,04,31
68,04,07,3
68,04,08,6
68,04,10,5
68,04,16,8
68,04,17,3
68,04,19,1
68,04,23,2
68,04,24,4
68,04,26,82
68,04,27,1
68,04,28,54
68,04,31,2
68,04,32,1
68,04,33,1
68,04,35,2
68,04,38,8
68,04,39,16
68,04,59,1
68,04,60,1
68,04,67,3
68,06,03,1
68,06,06,12
68,06,07,4
68,06,13,1
68,06,16,3
68,06,17,3
68,06,19,1
68,06,20,1
68,06,23,4
68,06,25,1
68,06,26,4
68,06,28,4
68,06,30,2
68,06,31,1
68,06,32,2
68,06,35,19
68,06,38,28
68,06,39,1
68,06,67,5
68,06,97,6
68,06,98,3
68,06,99,1
68,07,03,4
68,07,06,13
68,07,07,150
68,07,08,1
68,07,09,1
68,07,10,5
68,07,15,2
68,07,16,17
68,07,17,2
68,07,19,5
68,07,20,3
68,07,21,2
68,07,23,5
68,07,24,8
68,07,25,5
68,07,26,11
68,07,27,1
68,07,28,61
68,07,30,1
68,07,31,1
68,07,32,4
68,07,33,2
68,07,35,27
68,07,36,1
68,07,38,15
68,07,39,7
68,07,49,5
68,07,60,2
68,07,67,5
68,07,96,1
68,07,97,4
68,07,98,2
68,07,99,1
68,08,03,2
68,08,04,9
68,08,08,18
68,08,10,2
68,08,17,3
68,08,24,1
68,08,25,3
68,08,26,8
68,08,27,1
68,08,28,13
68,08,35,4
68,08,36,1
68,08,38,3
68,08,39,7
68,08,58,2
68,08,67,2
68,08,96,1
68,08,98,1
68,09,06,1
68,09,07,7
68,09,08,1
68,09,09,9
68,09,23,2
68,09,25,1
68,09,28,1
68,09,31,1
68,09,35,1
68,09,38,2
68,10,01,2
68,10,03,2
68,10,04,2
68,10,06,4
68,10,07,11
68,10,08,1
68,10,10,65
68,10,16,3
68,10,17,7
68,10,20,2
68,10,21,2
68,10,22,3
68,10,23,2
68,10,24,2
68,10,25,2
68,10,26,11
68,10,28,28
68,10,31,4
68,10,32,3
68,10,35,15
68,10,38,3
68,10,39,6
68,10,67,2
68,10,96,4
68,10,97,2
68,13,03,5
68,13,10,1
68,13,17,1
68,13,28,2
68,15,15,1
68,15,20,2
68,15,23,1
68,15,24,2
68,16,03,4
68,16,06,2
68,16,07,12
68,16,10,2
68,16,12,1
68,16,13,1
68,16,16,21
68,16,17,1
68,16,20,1
68,16,21,1
68,16,23,3
68,16,24,7
68,16,25,1
68,16,26,10
68,16,27,3
68,16,28,22
68,16,30,4
68,16,31,4
68,16,32,2
68,16,35,5
68,16,38,2
68,16,39,4
68,16,60,1
68,16,67,4
68,16,96,1
68,16,98,2
68,17,19,1
68,17,39,1
68,17,67,1
68,19,03,3
68,19,04,1
68,19,07,5
68,19,09,1
68,19,10,2
68,19,17,1
68,19,19,9
68,19,20,3
68,19,21,24
68,19,26,3
68,19,27,8
68,19,28,10
68,19,33,4
68,19,35,1
68,19,38,2
68,19,39,1
68,19,67,3
68,19,96,6
68,20,03,1
68,20,06,1
68,20,07,2
68,20,19,3
68,20,20,5
68,20,23,1
68,20,27,3
68,20,32,1
68,20,35,1
68,20,38,5
68,20,39,1
68,20,60,1
68,21,06,1
68,21,07,3
68,21,15,1
68,21,19,24
68,21,21,20
68,21,23,2
68,21,25,2
68,21,26,3
68,21,27,4
68,21,28,20
68,21,32,2
68,21,33,2
68,21,35,1
68,21,38,1
68,21,39,3
68,21,60,1
68,21,67,9
68,21,96,4
68,23,01,1
68,23,03,1
68,23,06,2
68,23,07,3
68,23,10,2
68,23,20,5
68,23,21,2
68,23,23,28
68,23,24,1
68,23,27,1
68,23,28,5
68,23,30,2
68,23,31,2
68,23,32,6
68,23,33,2
68,23,36,5
68,23,38,8
68,23,39,1
68,23,52,3
68,23,55,3
68,23,67,4
68,23,96,1
68,23,97,2
68,23,98,3
68,24,07,2
68,24,10,1
68,24,28,1
68,24,39,1
68,24,67,2
68,25,03,3
68,25,07,3
68,25,08,2
68,25,10,2
68,25,17,4
68,25,21,2
68,25,25,4
68,25,26,3
68,25,27,1
68,25,28,4
68,25,31,8
68,25,33,1
68,25,35,2
68,25,39,5
68,25,67,3
68,25,96,1
68,25,99,1
68,26,01,1
68,26,03,6
68,26,04,68
68,26,06,3
68,26,07,25
68,26,08,23
68,26,10,13
68,26,16,8
68,26,17,14
68,26,21,4
68,26,24,12
68,26,25,1
68,26,26,194
68,26,27,4
68,26,28,99
68,26,31,6
68,26,32,2
68,26,33,1
68,26,35,13
68,26,36,3
68,26,38,5
68,26,39,25
68,26,40,7
68,26,60,1
68,26,67,36
68,26,96,4
68,26,97,1
68,27,04,2
68,27,07,1
68,27,08,1
68,27,10,1
68,27,16,6
68,27,19,10
68,27,20,1
68,27,21,8
68,27,23,3
68,27,24,2
68,27,26,2
68,27,27,6
68,27,28,12
68,27,30,2
68,27,31,1
68,27,32,2
68,27,33,10
68,27,36,1
68,27,38,2
68,27,67,4
68,27,96,3
68,28,01,5
68,28,03,7
68,28,04,67
68,28,06,4
68,28,07,125
68,28,08,8
68,28,09,9
68,28,10,28
68,28,12,2
68,28,16,22
68,28,17,5
68,28,19,11
68,28,20,1
68,28,21,19
68,28,23,6
68,28,24,26
68,28,25,9
68,28,26,91
68,28,27,11
68,28,28,1049
68,28,31,4
68,28,32,8
68,28,33,1
68,28,35,33
68,28,36,2
68,28,38,17
68,28,39,45
68,28,48,1
68,28,49,14
68,28,51,5
68,28,60,10
68,28,67,107
68,28,96,5
68,28,97,5
68,28,98,3
68,30,03,1
68,30,07,3
68,30,09,1
68,30,15,1
68,30,16,1
68,30,28,1
68,30,30,1
68,30,35,1
68,30,38,1
68,30,39,2
68,30,97,2
68,30,98,3
68,31,03,1
68,31,07,1
68,31,10,2
68,31,16,4
68,31,17,2
68,31,23,1
68,31,26,2
68,31,28,4
68,31,30,1
68,31,31,1
68,31,35,3
68,31,39,2
68,31,67,6
68,31,98,1
68,32,06,3
68,32,07,1
68,32,19,2
68,32,20,8
68,32,21,1
68,32,23,7
68,32,26,2
68,32,27,1
68,32,28,12
68,32,32,10
68,32,35,4
68,32,36,6
68,32,38,2
68,32,52,2
68,32,67,5
68,32,97,2
68,32,98,3
68,33,06,1
68,33,16,1
68,33,19,2
68,33,21,3
68,33,26,1
68,33,27,7
68,33,28,4
68,33,31,1
68,33,33,61
68,35,01,1
68,35,03,3
68,35,04,4
68,35,06,28
68,35,07,29
68,35,08,1
68,35,09,4
68,35,10,13
68,35,12,1
68,35,13,2
68,35,16,11
68,35,17,6
68,35,18,2
68,35,19,2
68,35,20,3
68,35,21,3
68,35,23,12
68,35,24,4
68,35,25,1
68,35,26,17
68,35,27,5
68,35,28,23
68,35,31,2
68,35,32,3
68,35,33,3
68,35,35,121
68,35,38,39
68,35,39,3
68,35,67,9
68,35,96,6
68,35,97,4
68,35,98,4
68,35,99,3
68,36,09,2
68,36,19,1
68,36,23,1
68,36,26,2
68,36,27,1
68,36,28,3
68,36,31,1
68,36,32,4
68,36,35,1
68,36,36,14
68,36,39,1
68,36,67,2
68,36,97,1
68,36,98,20
68,38,03,2
68,38,04,1
68,38,06,20
68,38,07,18
68,38,08,4
68,38,09,5
68,38,10,8
68,38,16,2
68,38,17,3
68,38,19,1
68,38,23,9
68,38,24,2
68,38,26,5
68,38,27,1
68,38,28,19
68,38,30,5
68,38,31,1
68,38,32,2
68,38,35,23
68,38,36,1
68,38,38,70
68,38,39,4
68,38,60,1
68,38,67,5
68,38,97,7
68,38,98,7
68,38,99,1
68,39,03,19
68,39,04,6
68,39,06,7
68,39,07,9
68,39,08,10
68,39,09,1
68,39,10,1
68,39,13,3
68,39,16,5
68,39,17,14
68,39,19,3
68,39,21,2
68,39,23,1
68,39,24,6
68,39,25,16
68,39,26,23
68,39,27,5
68,39,28,50
68,39,30,2
68,39,32,1
68,39,35,17
68,39,36,1
68,39,38,6
68,39,39,149
68,39,58,1
68,39,67,8
68,39,99,1
68,40,03,2
68,40,04,2
68,40,07,1
68,40,08,1
68,40,17,7
68,40,20,1
68,40,24,4
68,40,26,6
68,40,28,5
68,40,38,1
68,40,67,1
68,48,07,1
68,49,04,2
68,49,07,2
68,49,24,1
68,49,28,8
68,52,08,1
68,52,12,2
68,52,23,3
68,52,32,1
68,52,98,1
68,53,17,2
68,53,26,2
68,53,28,1
68,55,06,1
68,55,97,1
68,55,98,2
68,58,03,1
68,58,08,1
68,58,17,1
68,59,07,1
68,59,17,1
68,59,26,1
68,60,07,1
68,60,19,2
68,60,21,1
68,60,28,13
68,67,06,3
68,67,07,4
68,67,08,1
68,67,16,1
68,67,19,1
68,67,20,1
68,67,21,5
68,67,23,1
68,67,24,1
68,67,25,1
68,67,26,26
68,67,27,5
68,67,28,43
68,67,31,3
68,67,35,2
68,67,36,1
68,67,38,2
68,67,39,3
68,96,01,2
68,96,03,1
68,96,04,1
68,96,07,2
68,96,08,1
68,96,10,2
68,96,19,4
68,96,21,7
68,96,24,1
68,96,26,4
68,96,27,2
68,96,28,4
68,96,31,1
68,96,33,1
68,96,35,3
68,96,38,1
68,96,96,27
68,97,03,1
68,97,06,5
68,97,07,2
68,97,12,1
68,97,16,2
68,97,17,1
68,97,23,1
68,97,26,1
68,97,27,1
68,97,35,7
68,97,36,2
68,97,38,1
68,97,55,1
68,97,96,1
68,97,97,2
68,97,98,3
68,98,07,2
68,98,16,1
68,98,20,1
68,98,23,4
68,98,26,2
68,98,28,2
68,98,32,7
68,98,35,4
68,98,36,22
68,98,38,2
68,98,52,1
68,98,55,1
68,98,67,2
68,98,97,4
68,98,98,18
68,99,03,3
68,99,04,2
68,99,07,1
68,99,16,1
68,99,17,1
68,99,25,1
68,99,28,4
68,99,32,1
68,99,35,1
68,99,38,2
68,99,39,1
69,00,01,33
69,00,03,29
69,00,04,131
69,00,06,46
69,00,07,190
69,00,08,55
69,00,09,18
69,00,10,86
69,00,12,5
69,00,13,5
69,00,15,9
69,00,16,61
69,00,17,19
69,00,19,103
69,00,20,16
69,00,21,73
69,00,22,3
69,00,23,58
69,00,24,74
69,00,25,17
69,00,26,330
69,00,27,76
69,00,28,1114
69,00,30,15
69,00,31,28
69,00,32,18
69,00,33,38
69,00,35,145
69,00,36,77
69,00,38,42
69,00,39,235
69,00,40,3
69,00,47,1
69,00,48,1
69,00,49,3
69,00,52,1
69,00,53,3
69,00,58,2
69,00,59,2
69,00,60,8
69,00,67,79
69,00,96,50
69,00,97,14
69,00,98,53
69,00,99,4
69,01,01,1
69,01,10,1
69,01,19,1
69,01,23,1
69,01,26,1
69,01,28,1
69,01,35,1
69,01,67,1
69,01,96,3
69,03,03,4
69,03,04,1
69,03,06,1
69,03,07,1
69,03,08,3
69,03,10,2
69,03,16,4
69,03,24,2
69,03,25,2
69,03,26,8
69,03,27,1
69,03,28,5
69,03,38,2
69,03,39,9
69,03,60,1
69,03,67,2
69,03,96,1
69,03,99,2
69,04,04,2
69,04,25,1
69,04,26,3
69,04,28,3
69,04,35,1
69,04,39,1
69,04,67,3
69,04,96,1
69,06,03,1
69,06,06,15
69,06,07,11
69,06,08,1
69,06,10,4
69,06,12,1
69,06,13,1
69,06,16,1
69,06,17,1
69,06,23,2
69,06,25,2
69,06,26,4
69,06,28,5
69,06,30,2
69,06,31,1
69,06,35,20
69,06,36,3
69,06,38,30
69,06,39,2
69,06,67,4
69,06,97,7
69,06,98,3
69,06,99,2
69,07,01,2
69,07,06,6
69,07,07,149
69,07,08,3
69,07,09,5
69,07,10,8
69,07,16,10
69,07,17,1
69,07,19,2
69,07,20,2
69,07,23,4
69,07,24,8
69,07,25,2
69,07,26,18
69,07,28,66
69,07,31,2
69,07,32,2
69,07,35,23
69,07,36,2
69,07,38,18
69,07,39,6
69,07,49,2
69,07,67,9
69,07,96,4
69,07,97,5
69,07,98,3
69,08,03,9
69,08,04,2
69,08,07,1
69,08,08,15
69,08,10,1
69,08,16,2
69,08,17,1
69,08,24,1
69,08,25,4
69,08,26,12
69,08,27,1
69,08,28,7
69,08,32,1
69,08,33,1
69,08,35,6
69,08,38,2
69,08,39,6
69,08,47,3
69,08,58,1
69,08,59,2
69,08,67,1
69,09,07,1
69,09,19,1
69,09,28,1
69,09,35,3
69,09,58,1
69,09,67,1
69,10,01,6
69,10,03,4
69,10,04,6
69,10,06,1
69,10,07,14
69,10,08,4
69,10,10,49
69,10,13,1
69,10,16,4
69,10,19,1
69,10,21,1
69,10,23,2
69,10,24,1
69,10,25,2
69,10,26,16
69,10,27,3
69,10,28,29
69,10,31,2
69,10,35,10
69,10,36,1
69,10,38,9
69,10,39,2
69,10,60,2
69,10,67,2
69,10,96,9
69,10,98,1
69,12,07,1
69,13,26,1
69,15,10,1
69,15,15,1
69,15,23,3
69,15,33,1
69,16,03,2
69,16,06,2
69,16,07,21
69,16,09,2
69,16,10,1
69,16,13,1
69,16,15,1
69,16,16,21
69,16,17,3
69,16,19,2
69,16,20,1
69,16,23,1
69,16,24,6
69,16,26,5
69,16,28,21
69,16,30,4
69,16,35,4
69,16,38,2
69,16,39,3
69,16,60,1
69,16,67,4
69,16,96,1
69,16,97,2
69,17,06,1
69,17,07,4
69,17,08,6
69,17,09,1
69,17,10,4
69,17,16,1
69,17,17,9
69,17,23,2
69,17,24,3
69,17,26,2
69,17,28,6
69,17,33,1
69,17,38,4
69,17,39,10
69,17,67,1
69,17,97,1
69,19,07,2
69,19,10,2
69,19,16,2
69,19,19,15
69,19,21,14
69,19,23,3
69,19,24,1
69,19,26,4
69,19,27,8
69,19,28,8
69,19,32,1
69,19,33,2
69,19,35,2
69,19,67,2
69,19,96,4
69,20,20,3
69,20,21,1
69,20,23,2
69,20,24,3
69,20,32,2
69,20,35,1
69,20,38,2
69,20,67,1
69,21,04,4
69,21,06,1
69,21,07,1
69,21,08,2
69,21,09,1
69,21,10,2
69,21,15,1
69,21,18,1
69,21,19,11
69,21,21,19
69,21,23,4
69,21,24,2
69,21,26,1
69,21,27,8
69,21,28,11
69,21,31,1
69,21,32,2
69,21,33,5
69,21,35,3
69,21,39,1
69,21,60,2
69,21,67,5
69,21,96,1
69,21,97,1
69,22,20,1
69,22,32,1
69,23,04,1
69,23,06,4
69,23,07,6
69,23,08,1
69,23,10,1
69,23,16,1
69,23,19,1
69,23,20,3
69,23,23,11
69,23,24,2
69,23,25,2
69,23,26,2
69,23,28,4
69,23,32,7
69,23,35,8
69,23,38,6
69,23,52,1
69,23,60,2
69,23,67,5
69,23,97,5
69,23,98,6
69,24,04,1
69,24,06,1
69,24,07,4
69,24,10,1
69,24,16,1
69,24,21,1
69,24,24,4
69,24,26,5
69,24,28,9
69,24,35,5
69,24,39,3
69,24,60,1
69,25,03,4
69,25,04,1
69,25,06,1
69,25,10,5
69,25,12,1
69,25,25,5
69,25,26,2
69,25,28,5
69,25,31,7
69,25,35,2
69,25,38,1
69,25,39,15
69,25,58,1
69,25,96,1
69,25,99,1
69,26,01,2
69,26,03,4
69,26,04,37
69,26,06,3
69,26,07,14
69,26,08,14
69,26,09,1
69,26,10,19
69,26,13,1
69,26,16,3
69,26,17,11
69,26,20,2
69,26,21,7
69,26,24,20
69,26,25,6
69,26,26,180
69,26,27,2
69,26,28,93
69,26,31,3
69,26,32,6
69,26,35,12
69,26,38,9
69,26,39,28
69,26,47,2
69,26,51,1
69,26,53,2
69,26,67,23
69,26,96,1
69,26,97,2
69,26,98,3
69,27,07,2
69,27,10,1
69,27,16,1
69,27,17,2
69,27,19,4
69,27,21,7
69,27,23,2
69,27,25,1
69,27,27,6
69,27,28,4
69,27,31,2
69,27,32,1
69,27,33,1
69,27,35,4
69,27,39,1
69,27,67,7
69,27,96,3
69,28,01,5
69,28,03,10
69,28,04,31
69,28,06,12
69,28,07,102
69,28,08,7
69,28,09,1
69,28,10,27
69,28,16,19
69,28,17,3
69,28,19,6
69,28,20,1
69,28,21,21
69,28,23,6
69,28,24,17
69,28,25,7
69,28,26,89
69,28,27,15
69,28,28,942
69,28,31,11
69,28,32,13
69,28,35,42
69,28,38,28
69,28,39,39
69,28,40,1
69,28,48,2
69,28,49,11
69,28,51,6
69,28,53,1
69,28,59,1
69,28,60,8
69,28,67,108
69,28,96,10
69,28,97,4
69,28,98,3
69,30,06,2
69,30,07,3
69,30,12,2
69,30,23,1
69,30,24,1
69,30,31,1
69,30,38,3
69,30,60,1
69,30,99,1
69,31,03,9
69,31,04,1
69,31,07,1
69,31,08,1
69,31,10,9
69,31,13,2
69,31,17,2
69,31,21,1
69,31,24,2
69,31,26,2
69,31,28,6
69,31,30,3
69,31,31,5
69,31,35,6
69,31,38,1
69,31,39,4
69,31,67,7
69,31,96,1
69,31,99,1
69,32,03,1
69,32,07,1
69,32,10,1
69,32,16,1
69,32,17,1
69,32,19,1
69,32,20,7
69,32,23,5
69,32,26,3
69,32,27,1
69,32,28,14
69,32,32,16
69,32,36,6
69,32,38,5
69,32,52,1
69,32,58,1
69,32,67,4
69,32,97,1
69,32,98,6
69,33,03,1
69,33,08,3
69,33,10,1
69,33,19,2
69,33,21,3
69,33,27,2
69,33,28,1
69,33,30,1
69,33,31,2
69,33,33,3
69,33,35,1
69,33,67,1
69,33,96,3
69,35,01,3
69,35,03,3
69,35,04,1
69,35,06,19
69,35,07,36
69,35,08,3
69,35,09,7
69,35,10,11
69,35,13,1
69,35,16,2
69,35,17,2
69,35,19,3
69,35,20,1
69,35,21,1
69,35,23,7
69,35,24,7
69,35,25,1
69,35,26,9
69,35,27,3
69,35,28,21
69,35,30,4
69,35,31,3
69,35,32,5
69,35,35,125
69,35,38,20
69,35,39,10
69,35,67,3
69,35,96,7
69,35,97,6
69,35,98,5
69,35,99,1
69,36,67,1
69,38,03,1
69,38,04,1
69,38,06,31
69,38,07,13
69,38,08,1
69,38,09,2
69,38,10,4
69,38,16,4
69,38,17,2
69,38,19,3
69,38,20,1
69,38,21,1
69,38,23,4
69,38,24,5
69,38,25,2
69,38,26,5
69,38,28,20
69,38,30,2
69,38,31,3
69,38,32,6
69,38,33,2
69,38,35,33
69,38,36,1
69,38,38,37
69,38,39,1
69,38,67,6
69,38,96,2
69,38,97,3
69,38,98,1
69,38,99,2
69,39,03,13
69,39,04,11
69,39,06,2
69,39,07,2
69,39,08,6
69,39,10,6
69,39,16,2
69,39,17,16
69,39,19,1
69,39,20,1
69,39,21,2
69,39,24,7
69,39,25,9
69,39,26,25
69,39,27,2
69,39,28,65
69,39,31,2
69,39,35,8
69,39,38,3
69,39,39,124
69,39,40,1
69,39,58,3
69,39,60,1
69,39,67,13
69,39,96,8
69,39,98,2
69,40,04,5
69,40,17,1
69,40,24,1
69,40,26,8
69,40,28,2
69,40,31,2
69,40,98,1
69,46,26,1
69,47,04,1
69,47,08,3
69,47,28,1
69,47,31,1
69,48,28,1
69,48,97,2
69,49,04,3
69,49,07,2
69,49,28,3
69,49,39,1
69,52,23,2
69,52,32,1
69,53,17,2
69,53,38,1
69,54,67,1
69,58,08,1
69,58,16,1
69,58,25,1
69,58,26,1
69,58,35,1
69,58,39,2
69,59,26,1
69,59,28,1
69,59,32,1
69,60,03,1
69,60,07,2
69,60,16,1
69,60,21,1
69,60,26,1
69,60,27,1
69,60,28,1
69,60,67,2
69,67,04,1
69,67,07,1
69,67,10,2
69,67,16,2
69,67,21,1
69,67,23,1
69,67,25,1
69,67,26,13
69,67,27,6
69,67,28,44
69,67,31,3
69,67,32,1
69,67,35,2
69,67,38,4
69,67,39,2
69,67,96,1
69,96,01,5
69,96,03,4
69,96,04,1
69,96,07,4
69,96,08,1
69,96,10,12
69,96,17,1
69,96,19,1
69,96,21,8
69,96,24,1
69,96,26,2
69,96,27,5
69,96,28,6
69,96,30,1
69,96,32,1
69,96,33,3
69,96,35,5
69,96,60,1
69,96,67,1
69,96,96,30
69,97,06,9
69,97,07,4
69,97,09,1
69,97,16,1
69,97,20,1
69,97,23,3
69,97,25,1
69,97,28,1
69,97,32,1
69,97,35,6
69,97,38,3
69,97,60,1
69,97,67,1
69,97,96,1
69,97,98,1
69,98,03,1
69,98,06,3
69,98,08,2
69,98,16,1
69,98,19,2
69,98,20,1
69,98,23,3
69,98,26,1
69,98,32,13
69,98,35,4
69,98,36,17
69,98,38,6
69,98,52,1
69,98,97,2
69,98,98,18
69,98,99,1
70,00,00,6
70,00,01,22
70,00,03,40
70,00,04,122
70,00,06,49
70,00,07,176
70,00,08,66
70,00,09,30
70,00,10,72
70,00,12,5
70,00,13,3
70,00,15,5
70,00,16,51
70,00,17,42
70,00,18,4
70,00,19,121
70,00,20,22
70,00,21,94
70,00,23,47
70,00,24,66
70,00,25,23
70,00,26,339
70,00,27,51
70,00,28,1109
70,00,30,23
70,00,31,12
70,00,32,32
70,00,33,41
70,00,35,123
70,00,36,71
70,00,38,65
70,00,39,199
70,00,40,2
70,00,46,1
70,00,47,2
70,00,49,1
70,00,50,4
70,00,52,2
70,00,53,1
70,00,55,1
70,00,58,2
70,00,59,7
70,00,60,12
70,00,67,57
70,00,96,58
70,00,97,17
70,00,98,37
70,00,99,10
70,01,01,4
70,01,10,2
70,01,24,1
70,01,25,1
70,01,36,2
70,01,38,2
70,01,39,1
70,01,96,1
70,03,03,8
70,03,07,2
70,03,08,2
70,03,10,1
70,03,13,2
70,03,16,1
70,03,17,2
70,03,19,1
70,03,23,1
70,03,24,1
70,03,25,7
70,03,26,3
70,03,28,12
70,03,31,2
70,03,35,2
70,03,36,1
70,03,38,2
70,03,39,8
70,03,58,1
70,03,60,2
70,03,67,1
70,03,99,1
70,04,04,1
70,04,07,1
70,04,17,1
70,04,26,4
70,04,28,3
70,04,67,1
70,06,00,1
70,06,06,21
70,06,07,4
70,06,08,1
70,06,10,3
70,06,13,1
70,06,19,1
70,06,20,2
70,06,21,3
70,06,23,5
70,06,24,1
70,06,25,1
70,06,26,1
70,06,27,1
70,06,28,11
70,06,30,1
70,06,31,1
70,06,32,1
70,06,35,9
70,06,38,22
70,06,39,3
70,06,62,3
70,06,67,1
70,06,96,5
70,06,97,8
70,06,98,1
70,06,99,1
70,07,00,2
70,07,03,3
70,07,04,1
70,07,06,11
70,07,07,191
70,07,08,4
70,07,09,1
70,07,10,11
70,07,16,17
70,07,20,2
70,07,23,3
70,07,24,13
70,07,25,1
70,07,26,18
70,07,27,2
70,07,28,59
70,07,30,9
70,07,31,4
70,07,32,1
70,07,33,1
70,07,35,21
70,07,38,7
70,07,39,3
70,07,49,2
70,07,60,3
70,07,62,1
70,07,67,6
70,07,96,3
70,07,97,2
70,07,98,2
70,07,99,1
70,08,03,2
70,08,04,9
70,08,06,2
70,08,07,4
70,08,08,13
70,08,10,2
70,08,16,3
70,08,17,17
